order_var,value,url,scrape_date
1,Xi arrives in the US as his Chinese Dream sputters,,2023-11-15 08:40:25
2,Brazil gripped by 'unbearable' heatwave,,2023-11-15 08:40:25
3,Pelosi hammer attack accused tearfully testifies,,2023-11-15 08:40:25
4,John Oliver's pick wins NZ Bird of the Century poll,,2023-11-15 08:40:25
5,Buffy Sainte-Marie's 'pretendian' case strikes a nerve,,2023-11-15 08:40:25
6,Manslaughter arrest over ice hockey player death,,2023-11-15 08:40:25
7,Jury hears man who killed Muslim family was on drugs,,2023-11-15 08:40:25
8,Sir Ian tackles Shakespeare role he's never played,,2023-11-15 08:40:25
9,US evangelicals drive Republican support for Israel,,2023-11-15 08:40:25
10,Hostages' fates haunt Israel as Gaza war intensifies,,2023-11-15 08:40:25
